id,from,to,priority,type,shape,spreadType
-178543139#2,6572227402,6572227434,3,highway.residential,"[2746.45, 859.73]",
-182371948#0,2265599276,6568207737,3,highway.residential,"[2738.51, 930.27]",
-182371955#0,6568207660,cluster_286955226_6568207661,3,highway.residential,"[2730.33, 990.96]",
-182371956#1,2265599285,1927165533,3,highway.residential,"[2715.44, 1122.45]",
-182371961#2,cluster_9848177603_9848177608,314508319,3,highway.residential,"[2701.52, 1253.49]",
-182371964#2,314508350,6568207737,3,highway.residential,"[2700.59, 1261.62]",
-182371964#3,6568207779,314508350,3,highway.residential,"[2695.47, 1305.49]",
-182371965#0,1927165505,6568207648,3,highway.residential,"[2717.15, 2769.27]",
-182371965#6,cluster_9848177603_9848177608,6568207680,3,highway.residential,"[2640.01, 2760.45]",
-182371966#5,1927165530,6568207779,3,highway.residential,"[2610.38, 2757.8]",
-182371968#3,cluster_286955226_6568207661,329600118,3,highway.residential,"[2509.83, 2344.6]",
-182371968#5,1927165528,cluster_286955226_6568207661,3,highway.residential,"[2574.18, 2351.87]",
-182371972,6568207648,1927165510,3,highway.residential,"[2456.57, 2817.82]",
-215628926,2251061788,2251061704,3,highway.residential,"[2622.14, 2666.05]",
-215628998#0,416988818,2251061998,3,highway.residential,"[2387.84, 2125.27]",
-215629038#0,2251061843,2251061830,3,highway.residential,"[2387.79, 2121.76]",
-215629038#1,2251061855,2251061843,3,highway.residential,"[2309.45, 2797.0]",
-217280772#5,314795390,2265599287,3,highway.residential,"[2746.61, 2506.7]",
-217280781#0,2265599309,2265599287,3,highway.residential,"[2639.32, 2495.4]",
-217280781#1,287924311,2265599309,3,highway.residential,"[2577.21, 2328.04]",
-217280783#0,6572911071,cluster_2265599280_6572911077_6572911079,3,highway.residential,"[2579.72, 2301.92]",
-226118559#1,280773633,cluster_442349879_6572827937,3,highway.residential,"[2559.2, 2486.95]",
-234806527#0,2429384564,cluster_6135315479_6570524743,3,highway.residential,"[2574.18, 2351.87]",
-25584541#1,6574844052,cluster_278875778_6574844055,3,highway.residential,"[2386.59, 2118.45]",
-25584541#7,cluster_276611977_6574844054,6574844053,3,highway.residential,"[2550.96, 2141.01]",
-25584555#0,278876198,278876031,3,highway.residential,"[2557.67, 2142.9]",
-25584555#1,6574844043,278876198,3,highway.residential,"[2560.17, 2145.39]",
-25584557#0,278876158,6574844044,3,highway.residential,"[2562.03, 2151.72]",
-25584557#1,278876088,278876158,3,highway.residential,"[2562.07, 2154.89]",
-25584576#1,6574844053,6574844051,3,highway.residential,"[2561.13, 2161.25]",
-25584582#1,278876187,6574844050,3,highway.residential,"[3801.69, 1204.1]",
-25584589#1,367217323,cluster_278876199_367216502,3,highway.residential,"[3795.05, 1271.93]",
-25584589#7,cluster_278876200_6574844035,278876460,3,highway.residential,"[3788.65, 1339.14]",
-25584591#1,cluster_278876208_367870942,313936550,3,highway.residential,"[4149.49, 1311.48]",
-25584601#0,278876572,cluster_367217679_367888060,3,highway.residential,"[4157.46, 1243.36]",
-25584604#1,cluster_278876632_6280498529,278876631,3,highway.residential,"[4165.16, 1177.4]",
-25584616#1,278877316,cluster_278876867_367220803,3,highway.residential,"[4172.33, 1110.7]",
-25584616#4,6574844076,278877214,3,highway.residential,"[4180.44, 1042.68]",
-25584616#7,cluster_442290144_442290145_442290146_6574844078_6887652684,278877173,3,highway.residential,"[4181.82, 1032.04]",
-25584635#1,278877392,278877391,3,highway.residential,"[4189.08, 969.16]",
-25584639#1,278877518,cluster_278877460_6287969867,3,highway.residential,"[4191.81, 945.55]",
-25584640#1,cluster_278877517_512417459,278877522,3,highway.residential,"[4196.32, 906.33]",
-25746577#3,cluster_280771664_442349882,280773634,3,highway.residential,"[4203.67, 839.23]",
-25746577#5,2400953160,cluster_280771664_442349882,3,highway.residential,"[5104.29, 1283.74]",
-25746578#1,3723347346,cluster_280771666_442349890,3,highway.residential,"[5100.8, 1319.21]",
-25746578#10,cluster_6568148781_6572827960_6572827962_6884069715_8285723079,367883620,3,highway.residential,"[5097.96, 1347.98]",
-25746588#1,2349736001,cluster_6114046739_6568148776,3,highway.residential,"[5111.08, 1214.69]",
-25746588#11,cluster_280771812_442349874_6572827950_6572827951_6894453662,313957974,3,highway.residential,"[5104.52, 1281.29]",
-25746624#3,cluster_6572827966_6572827967,280773604,3,highway.residential,"[5104.29, 1283.74]",
-25746624#5,6572827958,cluster_6572827966_6572827967,3,highway.residential,"[3063.9, 1673.88]",
-258633769#1,2639671067,2639671066,3,highway.residential,"[2959.61, 1662.36]",
-26195719#4,313957971,2251061792,3,highway.residential,"[2953.57, 1661.69]",
-26195744#0,2251061830,286839686,3,highway.residential,"[2942.75, 1756.25]",
-26195744#9,315025479,2251061813,3,highway.residential,"[2953.57, 1661.69]",
-26195753#4,2251061951,286839686,3,highway.residential,"[5167.82, 1835.31]",
-26203057,cluster_6274422668_7130062668,6572802248,3,highway.residential,"[3750.64, 1898.22]",
-26203176#0,2251061887,2251061711,3,highway.residential,"[3841.74, 2054.84]",
-26206348#0,8771565221,6570522946,3,highway.residential,"[3855.66, 1909.83]",
-26206348#4,cluster_4325419700_6572911046,6572911033,3,highway.residential,"[3851.49, 1954.71]",
-26221563#0,6274461824,505360296,3,highway.residential,"[3551.78, 1728.15]",
-26253962#1,2429384580,cluster_6568170685_6570524757,3,highway.residential,"[4089.4, 1786.6]",
-26253962#7,cluster_367884781_6570524756,6570524744,3,highway.residential,"[4037.78, 1780.98]",
-26253984#1,6570524696,cluster_3675027611_6135315657,3,highway.residential,"[3908.62, 1620.7]",
-26253984#7,cluster_367885786_6568148768,6132207429,3,highway.residential,"[3899.86, 1694.38]",
-26253995#1,cluster_6570524693_6570524694,6570524692,3,highway.residential,"[3799.4, 1830.33]",
-26253996#1,415863652,cluster_280772564_367884043,3,highway.residential,"[3592.3, 1807.22]",
-26285000#4,287924311,314795352,3,highway.residential,"[3680.58, 2329.16]",
-26520995,290681636,1642458534,3,highway.residential,"[3962.87, 2842.91]",
-26729390#0,348541064,2265599276,3,highway.residential,"[3491.5, 2715.31]",
-26729390#1,1927165530,348541064,3,highway.residential,"[3490.75, 2721.2]",
-26729390#4,6571819459,314508497,3,highway.residential,"[3659.14, 2532.55]",
-28581388#0,cluster_313936546_367216417,313936544,3,highway.residential,"[3805.89, 2548.27]",
-28581445,6570644105,6572227382,3,highway.residential,"[4741.39, 1788.67]",
-28581483,6572227332,267611273,3,highway.residential,"[5232.09, 2059.38]",
-28583806#0,280773635,313957974,3,highway.residential,"[5174.28, 1911.23]",
-28583806#1,cluster_313957979_442349884,280773635,3,highway.residential,"[5224.83, 1916.96]",
-28616951#2,6568207678,314508326,3,highway.residential,"[4312.74, 1813.44]",
-28616953#1,314508318,6568207678,3,highway.residential,"[4591.76, 2134.76]",
-28616956#0,314508318,314508325,3,highway.residential,"[4581.85, 2229.26]",
-28616969#1,6568207757,6568207756,3,highway.residential,"[4590.59, 2146.02]",
-28616970#1,314508443,314508441,3,highway.residential,"[4288.54, 3315.59]",
-28616975#2,6568207736,2265599285,3,highway.residential,"[4277.69, 3398.96]",
-28616980#0,287522677,367890734,3,highway.residential,"[4616.08, 1432.18]",
-28641433#1,2265599312,cluster_314795277_6103806305,3,highway.residential,"[4639.37, 1434.69]",
-28641433#3,2265599298,314795390,3,highway.residential,"[5154.25, 1354.12]",
-28641433#4,314795352,2265599298,3,highway.residential,"[4544.41, 1287.96]",
-28641439,6570091005,6572911033,3,highway.residential,"[5105.14, 798.21]",
-28641545#0,314796306,cluster_314796298_314796350_314796427,3,highway.residential,"[5113.91, 872.42]",
-28641594,8279195450,cluster_664906569_664906572_8279195451,3,highway.residential,"[5130.04, 1008.86]",
-28664622#1,315025489,315025490,3,highway.residential,"[5138.14, 1077.45]",
-28822009,314796650,447795256,3,highway.residential,"[5171.06, 1355.97]",
-28826000#5,314796332,314796305,3,highway.residential,"[5392.68, 1591.76]",
-28826000#7,cluster_6570398999_6570399000,316923093,3,highway.residential,"[5460.01, 1596.93]",
-28826000#9,286958104,cluster_6570398999_6570399000,3,highway.residential,"[5642.16, 1616.39]",
-28886503#3,457838711,cluster_317515083_7650321646,3,highway.residential,"[5741.79, 1628.03]",
-28886503#5,6579757140,457838711,3,highway.residential,"[5965.67, 1653.23]",
-28886503#7,6113553364,6579757140,3,highway.residential,"[6103.07, 1668.8]",
-29982383#0,330056242,330056139,3,highway.residential,"[6141.87, 1673.26]",
-29982383#1,330056676,330056242,3,highway.residential,"[6446.86, 1706.29]",
-29982383#4,330056171,330056676,3,highway.residential,"[3593.84, 1250.13]",
-29982385#3,330056175,330056174,3,highway.residential,"[3601.51, 1181.78]",
-29982392#1,330056242,330056241,3,highway.residential,"[2452.63, 1532.26]",
-29982444#0,cluster_6510095965_6510095968,330056241,3,highway.residential,"[2458.07, 1481.84]",
-29982444#2,6572611848,cluster_6510095965_6510095968,3,highway.residential,"[2458.72, 1478.6]",
-29982444#4,cluster_6510095973_6510095975,6572611866,3,highway.residential,"[2415.11, 1874.97]",
-29982444#6,6572611767,cluster_6510095973_6510095975,3,highway.residential,"[4739.44, 1279.14]",
-29982444#8,330056676,6510095979,3,highway.residential,"[4743.49, 1240.85]",
-32659807#0,278876437,cluster_367871277_367875411_8047432276,3,highway.residential,"[4750.65, 1173.19]",
-32659807#3,6574844039,6574844040,3,highway.residential,"[4751.71, 1163.21]",
-32659807#6,cluster_276611155_367218275,6574844036,3,highway.residential,"[4757.93, 1104.5]",
-32659824#0,cluster_278876633_6574844056,278876631,3,highway.residential,"[4759.66, 1088.1]",
-32690576#1,cluster_278876201_367870934,313936544,3,highway.residential,"[4761.6, 1069.76]",
-32691597#1,367883652,cluster_6290446273_6572827939,3,highway.residential,"[4763.77, 1049.22]",
-32691720#0,cluster_6135315479_6570524743,6570524744,3,highway.residential,"[4764.83, 1039.26]",
-32691720#2,6570524745,cluster_6135315479_6570524743,3,highway.residential,"[4766.08, 1027.4]",
-32691779#1,6570524760,367885300,3,highway.residential,"[4771.85, 973.01]",
-32691996#0,278877001,cluster_287522801_442338119_6574844080_6574844081_6904513932,3,highway.residential,"[4779.3, 902.55]",
-32691996#4,cluster_278876888_6104250209,278877041,3,highway.residential,"[4786.41, 835.44]",
-32692001#0,278877392,cluster_278876865_543376980_6574844073_6574844074_6646262859,3,highway.residential,"[4793.38, 769.56]",
-32692001#3,278877182,278877231,3,highway.residential,"[5124.0, 2977.04]",
-32692001#6,cluster_278876866_442290112,278877149,3,highway.residential,"[5164.58, 2982.05]",
-32692020#1,278876160,cluster_278876018_6574844046,3,highway.residential,"[4612.19, 2914.07]",
-32692020#4,278876137,278876122,3,highway.residential,"[4662.17, 2920.22]",
-32692020#7,cluster_367871992_543376977_6278666057_7205752204_7205752205,278876187,3,highway.residential,"[4707.5, 2497.09]",
-32693292#0,cluster_367888061_6279963928,cluster_367217679_367888060,3,highway.residential,"[4657.52, 2491.81]",
-35458363#0,cluster_415863653_6570524736,415863652,3,highway.residential,"[5273.93, 2556.85]",
-35458364,cluster_6568148775_6572827954_6572827955_6572827956_6572827957,415863654,3,highway.residential,"[5228.28, 2552.03]",
-35560212#0,6569939800,416997966,3,highway.residential,"[4849.49, 2369.98]",
-35560212#1,7237045163,6569939800,3,highway.residential,"[2963.76, 1931.0]",
-35583850#1,416998089,416998066,3,highway.residential,"[2051.6, 2832.2]",
-35583895,416998089,416998066,3,highway.residential,"[1976.27, 2824.05]",
-35583936#0,416998377,416998372,3,highway.residential,"[1950.74, 2821.38]",
-35583936#1,cluster_6274370099_6570392639,416998377,3,highway.residential,"[1918.93, 2818.05]",
-35583936#3,6570392651,cluster_6274370099_6570392639,3,highway.residential,"[1890.89, 2815.13]",
-35583936#5,6570392655,6570392604,3,highway.residential,"[1863.14, 2812.21]",
-35583968#0,8290073010,416998507,3,highway.residential,"[1815.63, 2807.19]",
-35583968#1,8290073011,8290073010,3,highway.residential,"[1787.35, 2804.18]",
-35583974#0,416999257,416998627,3,highway.residential,"[2722.67, 2632.57]",
-35584002#0,4325418852,8290073010,3,highway.residential,"[2722.27, 2720.04]",
-35584087#0,416999257,6570392654,3,highway.residential,"[2732.99, 2629.6]",
-35584785#2,6569939807,8574575791,3,highway.residential,"[2757.15, 2417.73]",
-35584785#4,417006105,6569939807,3,highway.residential,"[3752.75, 1674.1]",
-363326175#0,6132207428,cluster_6474887534_6474887535_8074157124,3,highway.residential,"[2623.79, 1364.63]",
-363326175#6,cluster_3675027604_6570524709,6570524697,3,highway.residential,"[2623.95, 1355.96]",
-363326177#0,6570524708,3675027608,3,highway.residential,"[2632.13, 1288.85]",
-363326177#1,3675027609,6570524708,3,highway.residential,"[2635.75, 1259.15]",
-363326180,6569939807,6569939808,3,highway.residential,"[2653.32, 1115.09]",
-363326182,6569939800,6569939801,3,highway.residential,"[2554.11, 1346.57]",
-363326183#1,6569939659,6474887540,3,highway.residential,"[2558.74, 1288.17]",
-363326183#2,6569939703,6569939659,3,highway.residential,"[2555.03, 1282.8]",
-368477111#1,cluster_3723347349_6572827963,3723347347,3,highway.residential,"[2545.24, 1280.28]",
-369243433#0,cluster_367217679_367888060,367217323,3,highway.residential,"[2509.29, 1275.14]",
-369243433#2,6574844036,cluster_367217679_367888060,3,highway.residential,"[2407.18, 1262.72]",
-37099917#1,6570524750,cluster_6570524741_6570524742,3,highway.residential,"[2400.15, 1261.45]",
-37099917#7,cluster_6135315669_6570524733_6570524734_6570524737_6865759172,6570524745,3,highway.residential,"[4353.22, 1746.22]",
-37716852#1,442338234,cluster_442338233_442349883,3,highway.residential,"[4351.74, 1759.62]",
-37718809,442356505,270749314,3,highway.residential,"[2390.94, 2669.81]",
-37719479#1,6572780151,442362872,3,highway.residential,"[2472.54, 2679.55]",
-37719482,442362904,442362911,3,highway.residential,"[2472.54, 2679.55]",
-37796191#4,8279196057,8279196055,3,highway.residential,"[2479.79, 2616.93]",
-37796191#5,cluster_8279196058_8279196059,8279196057,3,highway.residential,"[3109.34, 2537.85]",
-38071248#2,6568207772,6568207771,3,highway.residential,"[2895.59, 2513.75]",
-38071762#0,447795256,314796646,3,highway.residential,"[2913.54, 2732.3]",
-38071762#1,cluster_447795258_6568207667_6568207669,447795256,3,highway.residential,"[2803.42, 2718.8]",
-38329665#2,cluster_314796636_6568207664_6568207666,314796645,3,highway.residential,"[3118.03, 2459.7]",
-38329665#5,287523226,cluster_314796636_6568207664_6568207666,3,highway.residential,"[3246.38, 2473.24]",
-38329665#6,cluster_447795258_6568207667_6568207669,287523226,3,highway.residential,"[3250.81, 2474.78]",
-38329665#9,cluster_6568207743_6568207745_9848177519_9848177526,cluster_447795258_6568207667_6568207669,3,highway.residential,"[3254.93, 2476.74]",
-38449284,677022931,6568207616,3,highway.residential,"[3261.37, 2482.99]",
-38550723#2,456363765,6579757140,3,highway.residential,"[3264.58, 2491.51]",
-38658729,457838711,457838710,3,highway.residential,"[3078.54, 1541.72]",
-39205058,6446273483,cluster_314796636_6568207664_6568207666,3,highway.residential,"[3034.57, 1938.6]",
-39205059,314796645,6446273483,3,highway.residential,"[2522.02, 1852.19]",
-39530065,473604480,cluster_4325419700_6572911046,3,highway.residential,"[2504.42, 1883.23]",
-41036024#1,500094885,500094881,3,highway.residential,"[3245.57, 2099.84]",
-650705746,8771565273,cluster_286955226_6568207661,3,highway.residential,"[3170.04, 2019.59]",
-651186611#0,2251061813,6580170187,3,highway.residential,"[4779.08, 1313.16]",
-651186611#2,6580157423,2251061813,3,highway.residential,"[4785.22, 1259.72]",
-651186611#3,2251061792,6580157423,3,highway.residential,"[3084.94, 2744.61]",
-652052019#0,6135315604,6113729855,3,highway.residential,"[3174.15, 2755.07]",
-652052019#1,6570524711,6135315604,3,highway.residential,"[3182.26, 2758.78]",
-652088553#0,cluster_6570398987_6570398989,6517743417,3,highway.residential,"[3190.81, 2789.91]",
-652088553#11,cluster_2265599280_6572911077_6572911079,cluster_6570389883_6570398985,3,highway.residential,"[3091.95, 2140.94]",
-652088553#14,2265599273,cluster_2265599280_6572911077_6572911079,3,highway.residential,"[3094.23, 2106.42]",
-652088553#16,cluster_286955932_286957948,8074011445,3,highway.residential,"[3096.62, 2084.49]",
-652088553#18,2265599318,cluster_286955932_286957948,3,highway.residential,"[3079.25, 2270.46]",
-652088553#2,cluster_314796298_314796350_314796427,cluster_6570398987_6570398989,3,highway.residential,"[3085.27, 2207.48]",
-652088553#5,cluster_664906569_664906572_8279195451,cluster_314796298_314796350_314796427,3,highway.residential,"[3071.81, 2348.22]",
-652088553#8,286958046,cluster_664906569_664906572_8279195451,3,highway.residential,"[3074.52, 2322.52]",
-652088553#9,cluster_6570389883_6570398985,286958046,3,highway.residential,"[3077.75, 2284.09]",
-654745261,6135315604,cluster_6135315457_6570524667_6570524668,3,highway.residential,"[3336.82, 3267.29]",
-654745267,6135315478,cluster_6135315479_6570524743,3,highway.residential,"[3333.02, 3240.37]",
-658857453#1,6168878115,6570392641,3,highway.residential,"[3326.48, 3193.94]",
-658893836,6570392654,8574575805,3,highway.residential,"[3317.52, 3132.97]",
-658893837#0,8290073011,6274370113,3,highway.residential,"[3410.73, 3792.27]",
-669973308,6570392656,cluster_6274370099_6570392639,3,highway.residential,"[3395.56, 3684.5]",
-669978304#0,cluster_6274422668_7130062668,443380037,3,highway.residential,"[3389.59, 3642.16]",
-669984031#0,6274461825,6479674238,3,highway.residential,"[3377.33, 3555.08]",
-670655025,6280342310,6280342312,3,highway.residential,"[3354.63, 3393.87]",
-671462239#1,6287897741,6287897744,3,highway.residential,"[1822.96, 2728.65]",
-671462241,6287897744,6287897745,3,highway.residential,"[2090.45, 2755.71]",
-674580387,6317430313,8227450787,3,highway.residential,"[2011.9, 2746.76]",
-675092244#0,6572611874,6572611871,3,highway.residential,"[1991.32, 2744.41]",
-675092244#1,6572611871,6572611874,3,highway.residential,"[2166.18, 2764.72]",
-675093183#3,473604480,2265599310,3,highway.residential,"[2064.72, 2228.56]",
-675093183#4,cluster_4325419700_6572911046,473604480,3,highway.residential,"[2115.56, 2234.39]",
-675106503,6574209431,6574209430,3,highway.residential,"[1989.2, 2595.05]",
-687586411#1,6278080736,6445594631,3,highway.residential,"[2047.4, 2472.38]",
-687586414#2,cluster_8285673800_8285673801_8285673804_8285673806,6445594630,3,highway.residential,"[2060.68, 2446.13]",
-687628389,267610773,6446170095,3,highway.residential,"[2158.35, 2472.84]",
-690157291#0,cluster_6569939661_6569939663,6474887540,3,highway.residential,"[2142.46, 2619.05]",
-690157291#2,6569939701,cluster_6569939661_6569939663,3,highway.residential,"[2148.91, 2555.21]",
-690157292#1,6569939693,6569939701,3,highway.residential,"[2134.57, 2696.8]",
-690623724#2,6570524767,367885300,3,highway.residential,"[4022.3, 1928.26]",
-693684932#1,287522681,cluster_6568207743_6568207745_9848177519_9848177526,3,highway.residential,"[4073.07, 1934.28]",
-693684932#3,287522680,6568207747,3,highway.residential,"[3791.86, 1902.77]",
-699630234,6569939659,cluster_6569939661_6569939663,3,highway.residential,"[3816.42, 1905.49]",
-699630235,6569939662,cluster_6569939661_6569939663,3,highway.residential,"[3535.82, 1874.47]",
-699630259#0,6569939808,6569939801,3,highway.residential,"[4666.47, 2873.33]",
-699630259#1,3675027622,6569939808,3,highway.residential,"[4662.17, 2920.22]",
-699645910,6570091005,6572911034,3,highway.residential,"[4928.27, 3093.51]",
-699676368,6570392597,6570392604,3,highway.residential,"[3442.92, 2923.71]",
-699676378,6570392629,6570392630,3,highway.residential,"[3760.94, 2958.03]",
-699676382,cluster_6274370099_6570392639,6570392641,3,highway.residential,"[3469.94, 2648.24]",
-699676385,6570392650,6570392651,3,highway.residential,"[3762.26, 2680.91]",
-699691144#0,cluster_6570524706_6570524707,6570524708,3,highway.residential,"[3761.53, 2680.84]",
-699695781#0,457838710,295809254,3,highway.residential,"[4007.92, 2073.23]",
-699904382#2,6572611792,cluster_6572611797_6572611801,3,highway.residential,"[3776.08, 2047.55]",
-699904383#1,cluster_6572611797_6572611801,cluster_6510095965_6510095968,3,highway.residential,"[3545.85, 1782.15]",
-699904387,6572611829,cluster_6510095965_6510095968,3,highway.residential,"[3594.64, 1787.11]",
-699904388#0,6572611829,6572611832,3,highway.residential,"[4842.53, 2436.5]",
-699904388#1,6572611832,6572611829,3,highway.residential,"[5550.82, 2601.4]",
-699904389#0,6572611847,6572611846,3,highway.residential,"[5607.27, 2594.83]",
-699904389#1,6572611846,6572611847,3,highway.residential,"[5446.51, 2392.47]",
-699913210,6568207648,1927165500,3,highway.residential,"[5451.51, 2397.48]",
-699921182,6572779687,6572779691,3,highway.residential,"[5465.81, 2395.89]",
-699921183#0,6572779691,7937028013,3,highway.residential,"[5481.78, 2394.01]",
-699921183#1,6572779688,6572779691,3,highway.residential,"[5442.41, 2348.01]",
-699921221,cluster_6572779985_6572780048,6572779986,3,highway.residential,"[5475.69, 2344.37]",
-699921224,6759187772,6572779998,3,highway.residential,"[5482.71, 2185.66]",
-699921225,6572779998,6572780012,3,highway.residential,"[5445.86, 2029.22]",
-699921233#0,6572779998,6759187772,3,highway.residential,"[5525.27, 1789.73]",
-699921233#1,6572780032,6572779998,3,highway.residential,"[5465.32, 1797.22]",
-699921234#0,6572780012,cluster_6572779985_6572780048,3,highway.residential,"[5467.03, 1797.0]",
-699921234#1,6753952319,6572780012,3,highway.residential,"[5422.02, 1749.31]",
-699921235#0,cluster_6572779985_6572780048,cluster_6572780049_6572780051,3,highway.residential,"[5450.03, 1746.2]",
-699921235#4,6572780050,cluster_6572779985_6572780048,3,highway.residential,"[5462.5, 1754.96]",
-699921236,cluster_6572780049_6572780051,6572780052,3,highway.residential,"[5467.03, 1797.0]",
-699921237#0,6572780052,6572780064,3,highway.residential,"[5420.16, 1980.65]",
-699921237#1,6572780053,6572780052,3,highway.residential,"[5441.15, 1980.25]",
-699921238#0,cluster_6572780049_6572780051,6753952319,3,highway.residential,"[5395.57, 2897.96]",
-699921238#2,6572780069,cluster_6572780049_6572780051,3,highway.residential,"[5420.53, 2895.19]",
-699921239,6753952319,6572780072,3,highway.residential,"[5441.7, 2892.57]",
-699921240,6572780073,6572780079,3,highway.residential,"[5326.88, 2907.1]",
-699921245,6572780115,6572780118,3,highway.residential,"[5395.57, 2897.96]",
-699921246#0,6572780121,6572780119,3,highway.residential,"[4642.24, 2634.05]",
-699921249#2,6572780128,6572780138,3,highway.residential,"[4844.94, 2667.01]",
-699921250,6572780140,6572780145,3,highway.residential,"[5414.94, 2818.0]",
-699926118,cluster_8285673800_8285673801_8285673804_8285673806,6572806007,3,highway.residential,"[5447.1, 2676.44]",
-699926119,6572806011,6572806016,3,highway.residential,"[5471.03, 2462.4]",
-699926120#2,6572806017,6572806025,3,highway.residential,"[5545.4, 2453.85]",
-699926121,6572806030,6572806037,3,highway.residential,"[3594.64, 1787.11]",
-699926129,6572806055,6572806056,3,highway.residential,"[3585.22, 1879.93]",
-699926131,8279196057,6572806061,3,highway.residential,"[3592.3, 1807.22]",
-699926142#1,6572827898,8285673797,3,highway.residential,"[4674.74, 2782.11]",
-699926142#3,8285673796,6572827898,3,highway.residential,"[4519.3, 3315.84]",
-699926145#1,6572806080,6572827912,3,highway.residential,"[4558.53, 3301.51]",
-699926148,6572827931,6572827928,3,highway.residential,"[4584.29, 3339.21]",
-699935036,473604474,cluster_4325419700_6572911046,3,highway.residential,"[4603.55, 3331.34]",
-699944697,8074011513,8074011514,3,highway.residential,"[4545.16, 3396.39]",
-700145119,10143103186,10143103202,3,highway.residential,"[3188.24, 2800.83]",
-766875180#1,6274422661,6574651933,3,highway.residential,"[3183.93, 2811.0]",
1073567171#0,6531580182,cluster_6568207743_6568207745_9848177519_9848177526,3,highway.residential,"[3077.92, 2807.46]",center
1073567172#2,cluster_6568207743_6568207745_9848177519_9848177526,6568207796,3,highway.residential,"[3193.16, 2789.41]",center
1073567177,9848177565,9848177558,3,highway.residential,"[3243.48, 2687.66]",center
178336794#0,7650476351,178336794#0-AddedOffRampNode,11,highway.secondary,"[2731.82, 2970.46]",center
178336794#0-AddedOffRampEdge,178336794#0-AddedOffRampNode,5226796927,11,highway.secondary,"[3447.59, 3343.53]",center
178336794#1,5226796927,1887068725,11,highway.secondary,"[3336.82, 3267.29]",center
178336809#0,8771565236,178336809#0-AddedOffRampNode,10,highway.tertiary,"[3258.25, 3275.07]",center
178336809#0-AddedOffRampEdge,178336809#0-AddedOffRampNode,8010531637,10,highway.tertiary,"[3150.66, 2598.61]",center
178336809#6,8010531637,8010531632,10,highway.tertiary,"[3151.36, 2600.13]",center
178336809#7-AddedOnRampEdge,8010531632,178336809#7-AddedOnRampNode,10,highway.tertiary,"[3152.45, 2601.41]",center
178336809#8,286955406,8010531647,10,highway.tertiary,"[3155.42, 2602.93]",center
178543139#0,6572227434,6572227402,3,highway.residential,"[3152.52, 2573.42]",
178543150#0,8120367533,cluster_7937930837_8074011492_8074011494_8074018926,3,highway.residential,"[2499.87, 1975.15]",center
178543153#0,8074018919,7958644204,3,highway.residential,"[2488.48, 1978.95]",center
178543153#1,7958644204,7958644226,3,highway.residential,"[2409.04, 1969.64]",center
182371948#0,6568207737,2265599276,3,highway.residential,"[2784.72, 2317.84]",
182371955#0,cluster_286955226_6568207661,6568207660,3,highway.residential,"[2793.12, 2222.63]",
182371956#1,1927165533,2265599285,3,highway.residential,"[2795.32, 2197.67]",
182371961#2,314508319,cluster_9848177603_9848177608,3,highway.residential,"[2795.08, 2194.51]",
182371964#2,6568207737,314508350,3,highway.residential,"[2785.25, 2189.97]",
182371964#3,314508350,6568207779,3,highway.residential,"[2698.36, 2181.99]",
182371965#0,6568207648,1927165505,3,highway.residential,"[2654.04, 2335.44]",
182371965#6,6568207680,cluster_9848177603_9848177608,3,highway.residential,"[2646.06, 2334.45]",
182371966#5,6568207779,1927165530,3,highway.residential,"[4655.0, 1299.61]",
182371968#3,329600118,cluster_286955226_6568207661,3,highway.residential,"[4662.74, 1228.76]",
182371968#5,cluster_286955226_6568207661,1927165528,3,highway.residential,"[4662.92, 1223.88]",
182371972,1927165510,6568207648,3,highway.residential,"[4655.0, 1299.61]",
206000690#0,cluster_7937296083_8074011466_8074011468,7937296054,12,highway.primary,"[4647.85, 1368.02]",center
206000690#2,443380037,7937296036,12,highway.primary,"[4953.64, 2678.71]",center
206000690#3,206000690#3-AddedOnRampNode,3676648807,12,highway.primary,"[4940.1, 2802.93]",center
206000690#3-AddedOnRampEdge,7937296036,206000690#3-AddedOnRampNode,12,highway.primary,"[3289.86, 2267.61]",center
215628926,2251061704,2251061788,3,highway.residential,"[3287.08, 2278.36]",
215628998#0,2251061998,416988818,3,highway.residential,"[3264.83, 2292.86]",
215629038#0,2251061830,2251061843,3,highway.residential,"[3260.08, 2292.36]",
215629038#1,2251061843,2251061855,3,highway.residential,"[3334.43, 1876.69]",
217280770#0,6570522946,6570522947,3,highway.residential,"[3360.95, 1632.48]",center
217280770#1,6570522947,6452144944,3,highway.residential,"[3373.29, 1474.11]",center
217280770#2,6452144944,cluster_492502671_492502673_6276998190_6276998191,3,highway.residential,"[3366.13, 1560.71]",center
217280770#4,cluster_492502671_492502673_6276998190_6276998191,cluster_314795277_6103806305,3,highway.residential,"[3291.91, 2253.67]",center
217280770#5,cluster_314795277_6103806305,cluster_286955932_286957948,3,highway.residential,"[3307.77, 2106.25]",center
217280772#4,2265599287,314795390,3,highway.residential,"[3332.71, 1892.21]",
217280781#0,2265599287,2265599309,3,highway.residential,"[3322.5, 1969.1]",
217280781#1,2265599309,287924311,3,highway.residential,"[5242.75, 2769.11]",
217280783#0,cluster_2265599280_6572911077_6572911079,6572911071,3,highway.residential,"[4617.12, 2868.16]",
217281227,8771565221,6574209426,3,highway.residential,"[5369.2, 2171.25]",center
